X,Y,Name,description,ADDRESSBLOCKHOUSENUMBER,ADDRESSBUILDINGNAME,ADDRESSFLOORNUMBER,ADDRESSPOSTALCODE,ADDRESSSTREETNAME,ADDRESSTYPE,DESCRIPTION2,HYPERLINK,LANDXADDRESSPOINT,LANDYADDRESSPOINT,NAME2,PHOTOURL,INC_CRC,FMEL_UPD_D,ADDRESSUNITNUMBER
103.902176145799,1.38813306750545,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL EAST Blk 124A (KN),Kindergartens,,,,541124,124124A Rivervale Drive #01-193,,,,0,0,,,1140B513BE6DBAED,20170807175647,
103.905723427166,1.3900659282817,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL EAST Blk 143 (KN),Kindergartens,,,,540143,147143 Rivervale Drive #01-557,,,,0,0,,,27A4E8AC39487E41,20170807175647,
103.905847576295,1.39429790648935,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL EAST Blk 187B (KN),Kindergartens,,,,542187,187A 188A 187B Rivervale Drive #01-866,,,,0,0,,,7527A22A6B57D21A,20170807175647,
103.905229595094,1.39717529600079,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL NORTH Blk 105D (KN),Kindergartens,,,,824105,105D Edgefield Plains #01-59,,,,0,0,,,3D47F04B56A65BFF,20170807175647,
103.913160952806,1.39481475162208,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL NORTH Blk 171C (KN),Kindergartens,,,,823171,171B171C Edgedale Plains #01-438,,,,0,0,,,ACAA65B348E3D1A3,20170807175647,
103.909987375681,1.3974939987144,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL NORTH Blk 174D (KN),Kindergartens,,,,824174,176D174D Edgedale Plains #01-193,,,,0,0,,,7AD1569F52158628,20170807175647,
103.917080046873,1.40024347553393,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL NORTH Blk 663A (DS),Kindergartens,,,,821663,663A Punggol Drive #01-260,,,,0,0,,,06383D31B170C622,20170807175647,
103.900318867671,1.40374538644584,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL WEST Blk 271A (KN),Kindergartens,,,,821271,271A Punggol Walk #01-509,,,,0,0,,,A5D81302E5380924,20170807175647,
103.899580858353,1.40776676166896,PCF SPARKLETOTS PRESCHOOL @ PUNGGOL WEST Blk 308B (DS),Kindergartens,,,,822308,308B Punggol Walk #01-364,,,,0,0,,,CCC306978FA24AF6,20170807175647,
103.807000524329,1.28713356012894,PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN Blk 3 (KN),Kindergartens,,,,150003,3 Jalan Bukit Merah #01-5118,,,,0,0,,,0E2D6450C930A6B6,20170807175647,
103.807613949484,1.29333561146963,PCF SPARKLETOTS PRESCHOOL @ QUEENSTOWN Blk 53A (KN),Kindergartens,,,,143053,53A Strathmore Avenue #01-01,,,,0,0,,,A7DC7D2C3E332EB5,20170807175647,
103.825328120687,1.27337413717479,PCF SPARKLETOTS PRESCHOOL @ RADIN MAS Blk 108 (KN),Kindergartens,,,,090108,108 Bukit Purmei Road #01-105,,,,0,0,,,355C66472B428CA2,20170807175647,
103.820897121898,1.27663152270291,PCF SPARKLETOTS PRESCHOOL @ RADIN MAS Blk 21 (KN),Kindergartens,,,,090021,21 Telok Blangah Crescent #01-52,,,,0,0,,,1751EF63739B1F11,20170807175647,
103.816912477306,1.28700659404039,PCF SPARKLETOTS PRESCHOOL @ RADIN MAS Blk 70A (KN),Kindergartens,,,,151070,70A Redhill Close #07-01,,,,0,0,,,030CCFAE107B24BB,20170807175647,
103.819023683407,1.28603090024133,PCF SPARKLETOTS PRESCHOOL @ RADIN MAS Blk 87 (KN),Kindergartens,,,,150087,82 87 Redhill Close #01-582,,,,0,0,,,A8CCF44A811E9DDF,20170807175647,
103.822961721397,1.45125279471899,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG Blk 507D (KN),Kindergartens,,,,754507,501D503C 507D Wellington Circle #01-94,,,,0,0,,,7D1570C6C2354658,20170807175647,
103.800693953773,1.44568797321417,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG Blk 786B (KN),Kindergartens,,,,732786,786B Woodlands Drive 60 #01-97,,,,0,0,,,947AE507949B216B,20170807175647,
103.802378411735,1.44333483388874,PCF SPARKLETOTS PRESCHOOL @ SEMBAWANG Blk 789 (KN),Kindergartens,,,,730789,797 788 789 Woodlands Avenue 6 #01-663,,,,0,0,,,76AFC9B01962063E,20170807175647,
103.896739898341,1.38648067867893,PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL Blk 206A (KN),Kindergartens,,,,541206,206D 206A Compassvale Lane #01-67,,,,0,0,,,29541414A592456D,20170807175647,
103.848428651423,1.33628535085071,Jessin Kindergarten,Kindergartens,,,,310085,85B Lorong 4 Toa Payoh #01-336,,,,0,0,,,902CBCBBB07818EE,20170807175647,
103.827075942185,1.29307225899878,JHS Montessori Kindergarten,Kindergartens,,,,248373,Valley Point Tower 491B River Valley Road #02-01,,,,0,0,,,DD9ABF6EEE154C3D,20170807175647,
103.959906459657,1.35436980606696,Josiah Montessori Kindergarten,Kindergartens,,,,529284,5 Tampines Street 32 #02-01,,,,0,0,,,EAFA22AA0151DB47,20170807175647,
103.845845691857,1.35729122276114,Joyhouse Montessori Preschool,Kindergartens,,,,570231,231 Bishan Street 23 #B1-05,,,,0,0,,,D79174D184DC9549,20170807175647,
103.828762985206,1.43061828496815,Kidszone Kindergarten,Kindergartens,,,,760102,102 Yishun Avenue 5 #03-115,,,,0,0,,,502E55886D17AA01,20170807175647,
103.948154510863,1.33354282536499,Ripples Montessori Kindergarten,Kindergartens,,,,488676,Picardy Garden 10 Jalan Pari Burong,,,,0,0,,,DF6FA5C9C995223C,20170807175647,
103.833559773918,1.41642177176593,Saraswathy Darma Muneeswaran Kindergarten,Kindergartens,,,,760838,838 Yishun Street 81 #01-322,,,,0,0,,,559118DB05118973,20170807175647,
103.858329277448,1.33173315732826,Saraswathy Kindergarten,Kindergartens,,,,310254,254 Kim Keat Avenue #01-110,,,,0,0,,,FDE975FE9E7D1391,20170807175647,
103.905318260736,1.30646587746767,Seeds D' Learning House,Kindergartens,,,,423731,252 Tembeling Road #02-07,,,,0,0,,,847C8504D7A5C14F,20170807175647,
103.936732583666,1.38310157215947,Sri Sathya Sai Kindergarten,Kindergartens,,,,510716,716 Pasir Ris St 72 #01-09,,,,0,0,,,8E58431DCFA83ED9,20170807175647,
103.838323725375,1.31669293642648,St. James' Church Kindergarten (Gilstead),Kindergartens,,,,309070,25 Gilstead Road,,,,0,0,,,C50B890839B47AD0,20170807175647,
103.875090678385,1.37353761419058,St. Vincent De Paul Kindergarten,Kindergartens,,,,550536,536 Serangoon North Ave 4 #01-187,,,,0,0,,,0BF1E77D0750C4DE,20170807175647,
103.923851968297,1.32470111427889,Starland Kindergarten,Kindergartens,,,,461029,29A Chai Chee Avenue #01-74,,,,0,0,,,B9FA2D97FCE6B97F,20170807175647,
103.724646631761,1.32696553916587,Summer Montessori,Kindergartens,,,,618593,The Agape 21 Yung Ho Road #01-04,,,,0,0,,,272ED2C77E0D6E27,20170807175647,
103.767477411047,1.33079295893023,The Little House (Montessori) Kindergarten,Kindergartens,,,,599968,Bowland Blk 1 Brookvale Drive #01-07,,,,0,0,,,22349350CF36E1AC,20170807175647,
103.89410008166,1.37107839618774,The Montessori Playroom Kindergarten,Kindergartens,,,,530806,806 Hougang Central #04-144,,,,0,0,,,E938732F9DC252FE,20170807175647,
103.697658654286,1.34578289547545,Tots Club Preschool,Kindergartens,,,,640727,727 Jurong West Ave 5 #B1-182,,,,0,0,,,B9EDC6367D885F2C,20170807175647,
103.936411756727,1.3817859627278,Totsville Montessori Kindergarten,Kindergartens,,,,510720,720 Pasir Ris Street 72 01-105,,,,0,0,,,F4A8F0CE1CF79617,20170807175647,
103.845493597552,1.35794579444771,Totsville Montessori Kindergarten (Bishan),Kindergartens,,,,570230,230 Bishan Street 23 #B1-35,,,,0,0,,,0212D7E3D0ECF3D4,20170807175647,
103.849464020818,1.36445049642352,Totsville Montessori Preschool,Kindergartens,,,,560340,340 Ang Mo Kio Ave 1 #01-1687,,,,0,0,,,17BE1C479628FD51,20170807175647,
103.91055724291,1.31182051480766,Two By Two Schoolhouse,Kindergartens,,,,425500,Bright Centre 55 Lor L Telok Kurau #03-61,,,,0,0,,,2AC8BE509E0316AB,20170807175647,
103.822962948156,1.30561167116125,Wee Care Kindergarten,Kindergartens,,,,247964,56 Tanglin Road #02-03,,,,0,0,,,D99248D394F6FF53,20170807175647,
103.882409423545,1.31001207672423,White Lodge Kindergarten (East Coast),Kindergartens,,,,399719,102 Guillemard Road #02-01,,,,0,0,,,C1FF22244ACD4C98,20170807175647,
103.768482869178,1.35993291691739,White Lodge Upper Bukit Timah Pte Ltd,Kindergartens,,,,678541,Fuyoung Estate 1 Jalan Siap,,,,0,0,,,3DF4B2A244119B9E,20170807175647,
103.697500885316,1.34303496123374,Zulfa Kindergarten,Kindergartens,,,,640717,717 Jurong West Street 71 #B1-107,,,,0,0,,,1C84BC711E9DE1FC,20170807175647,
103.736662616157,1.38170882938891,Zulfa Kindergarten @ Choa Chu Kang,Kindergartens,,,,680445,445 Choa Chu Kang Avenue 4 #01-307,,,,0,0,,,DF1FE901FCF062B2,20170807175647,
103.940918760798,1.37979336400946,Zulfa Kindergarten @ Pasir Ris,Kindergartens,,,,510626,626 Pasir Ris Drive 3 #01-302,,,,0,0,,,CCD738DAAFB6FA86,20170807175647,
103.819543348008,1.45384518800839,Zulfa Kindergarten @ Sembawang Mart PTE LTD,Kindergartens,,,,750511,511 Canberra Road #02-01,,,,0,0,,,EA43756BE8248AE1,20170807175647,
103.940134980577,1.3548789606832,Darul Ghufran Mosque Kindergarten,Kindergartens,,,,529651,503 Tampines Avenue 5,,,,0,0,,,7039F59B1AA25F74,20170731113650,
103.797294503737,1.30261425454844,Faith Kindergarten,Kindergartens,,,,149604,400 Commonwealth Drive,,,,0,0,,,906B5951A9A99E4C,20170731113650,
103.826249289196,1.35731805296484,P & J Kindergarten,Kindergartens,,,,574141,35 Windsor Park Road Windsor Park,,,,0,0,,,20BE9340DF53094E,20170731113650,
103.96142704228,1.34361881017266,Paper Scissors Stone Montessori Kindergarten,Kindergartens,,,,488306,30 Jalan Pergam,,,,0,0,,,CC4970BAD7347777,20170731113650,
103.785736404321,1.28035247880721,Pasir Panjang Hill Church Kindergarten,Kindergartens,,,,118827,3 Pasir Panjang Hill,,,,0,0,,,DA56436DE447F0B1,20170731113650,
103.875635644583,1.35266364869783,Paya Lebar Methodist Church Covenant Kindergarten,Kindergartens,,,,549954,5 Boundary Road,,,,0,0,,,51D04B7E175D629A,20170731113650,
103.749937136453,1.38261285054884,Al - Khair Mosque Kindergarten,Kindergartens,,,,688847,1 Teck Whye Crescent,,,,0,0,,,D3E62DC5B616FAA6,20170731113650,
103.880381148334,1.30956661239195,Chen Li Kindergarten,Kindergartens,,,,399711,76 Guillemard Road,,,,0,0,,,B66E3E307DB7C088,20170731113650,
103.869823854894,1.34715335910065,Lumiere Montessori House,Kindergartens,,,,357971,64 Wolskel Road,,,,0,0,,,58641E7E3D227758,20170731113650,
103.907471423402,1.31254439742449,PCF SPARKLETOTS PRESCHOOL @ JOO CHIAT Blk 15 (KN),Kindergartens,,,,425611,15 Lorong K Telok Kurau,,,,0,0,,,E63D22F815C5F5A0,20170731113650,
103.779791675159,1.28750746409108,Pearlbank Montessori Kindergarten,Kindergartens,,,,118643,302 Pasir Panjang Road,,,,0,0,,,DFA5F2EE68518ADE,20170731113650,
103.95714981437,1.37125662752551,Pentecost Methodist Church Kindergarten,Kindergartens,,,,519420,4 Pasir Ris Drive 6,,,,0,0,,,164A0E0776D0331A,20170731113650,
103.814594825365,1.32366006296853,Pibos Garden Preschool,Kindergartens,,,,299574,1 Dunearn Close,,,,0,0,,,3BBF7F6CECD01EBD,20170731113650,
103.928839980364,1.34793948345495,Preschool Learning Academy @Temasek Polytechnic,Kindergartens,,,,529757,21 Tampines Avenue 1,,,,0,0,,,8AEE84A2BF3D2673,20170731113650,
103.900452323413,1.31591354480998,Pu Hui Kindergarten,Kindergartens,,,,426603,8 Lorong 102 Changi Road,,,,0,0,,,14061F759D781F9F,20170731113650,
103.772369190035,1.42885252549321,Putra - Putri Kindergarten,Kindergartens,,,,730408,408 Woodlands Street 41,,,,0,0,,,FAF2C82D5AE3D68E,20170731113650,
103.80731736319,1.2950850097925,Queenstown Good Shepherd Kindergarten,Kindergartens,,,,149454,2 Dundee Road,,,,0,0,,,3E0A654EDB41B612,20170731113650,
103.799200223209,1.30627899002475,Queenstown Lutheran Church Kindergarten,Kindergartens,,,,149601,709 Commonwealth Drive,,,,0,0,,,F3046BEDC1AE6235,20170731113650,
103.907760963963,1.30984716216332,Raffles Montessori Kindergarten (Still Road),Kindergartens,,,,425080,105 Lorong Stangee,,,,0,0,,,E61B29518E2F6526,20170731113650,
103.8794987818,1.34372406206842,Ramakrishna Mission Sarada Kindergarten,Kindergartens,,,,539784,179 Bartley Road,,,,0,0,,,4EED89D85A4AC30C,20170731113650,
103.957785395258,1.37836824834282,Riverlife Kindergarten,Kindergartens,,,,509026,6 Loyang Besar Close,,,,0,0,,,C4456E6DB5D9F980,20170731113650,
103.863529975749,1.3586494903718,St. Francis Xavier Kindergarten,Kindergartens,,,,558758,63A Chartwell Drive,,,,0,0,,,8C2202B765340B0E,20170731113650,
103.90078559514,1.30780887803947,St. Hilda's Church Kindergarten,Kindergartens,,,,429740,83 Ceylon Road,,,,0,0,,,A0F03014812281CA,20170731113650,
103.796123267377,1.31286097632096,St. James' Church Kindergarten,Kindergartens,,,,267828,1 Leedon Road,,,,0,0,,,92A4752A3996F487,20170731113650,
103.81225269627,1.30439518800235,St. James' Church Kindergarten (Harding),Kindergartens,,,,249537,29 Harding Road,,,,0,0,,,E3BFC5D28D556A0E,20170731113650,
103.768095690698,1.36780172560453,St. Joseph's Church Kindergarten,Kindergartens,,,,679331,600 Upper Bukit Timah Road,,,,0,0,,,71FF557205AE80A5,20170731113650,
103.881854280652,1.3585780698898,St. Paul's Church Kindergarten,Kindergartens,,,,534682,839 Upper Serangoon Road,,,,0,0,,,C34D0E3DB6112EDC,20170731113650,
103.796786630286,1.3240255402667,Sunshine Kindergarten (Watten),Kindergartens,,,,267211,66 Namly Place,,,,0,0,,,CD95C1C6327C871B,20170731113650,
103.793256122878,1.33879672516072,Swallows And Amazons Kindergarten,Kindergartens,,,,287994,200 Turf Club Road,,,,0,0,,,48B40C39560A7059,20170731113650,
103.86640182277,1.33028062977132,The Ascension Kindergarten,Kindergartens,,,,359338,11 Francis Thomas Drive,,,,0,0,,,D269130E673B017D,20170731113650,
103.814634069955,1.26936979215186,The Capstone Kindergarten,Kindergartens,,,,098716,61 Wishart Road,,,,0,0,,,DAB9B42ABAE20915,20170731113650,
103.844295021527,1.31486729251705,Thomson Road Baptist Kindergarten,Kindergartens,,,,307584,45 Thomson Road,,,,0,0,,,F1A6CA5920771572,20170731113650,
103.846449865961,1.33409621230364,Toa Payoh Methodist Church Kindergarten,Kindergartens,,,,319641,480 Lorong 2 Toa Payoh,,,,0,0,,,4DBD49C1C4B65DEC,20170731113650,
103.880451225959,1.35058736007091,TPBC Kindergarten,Kindergartens,,,,536698,20 Lorong Ah Soo,,,,0,0,,,8905AC51D0FA267A,20170731113650,
103.805684878586,1.29372738718915,True Way Presbyterian Kindergarten,Kindergartens,,,,148947,156B Stirling Road,,,,0,0,,,DF492CA49A8507FB,20170731113650,
103.906370028834,1.30451986897233,Tung Ling Kindergarten,Kindergartens,,,,449274,145 Marine Parade,,,,0,0,,,5A1E4489BDEDEA4A,20170731113650,
103.801672365854,1.3323899228448,White Lodge Bukit Timah Pte Ltd,Kindergartens,,,,288712,39 Linden Drive,,,,0,0,,,5B6F8D06FFDE7963,20170731113650,
103.814673180894,1.29855565716039,White Lodge Kindergarten (Phoenix Park),Kindergartens,,,,247975,310 Tanglin Road,,,,0,0,,,2F1171391A553D9A,20170731113650,
103.971657287248,1.36495701623787,White Lodge Kindergarten (Upper East Coast),Kindergartens,,,,507889,36 Toh Drive,,,,0,0,,,BD129B3C1ACFA756,20170731113650,
103.906924696744,1.30680768113388,Holy Family Kindergarten,Kindergartens,,,,429509,6 Chapel Road,,,,0,0,,,1DB66DF28477C34E,20150818095641,
103.939491392627,1.3141126876478,Holy Grace Kindergarten,Kindergartens,,,,466484,408-B Upper East Coast Road,,,,0,0,,,0F9445D97E13FAE1,20150818095641,
103.882722843112,1.36505333466624,JENIUS Kindergarten,Kindergartens,,,,549783,54 Da Silva Lane,,,,0,0,,,82A45F82584D5C5C,20150818095641,
103.853939829146,1.30717566846635,Kampong Kapor Methodist Church Kindergarten,Kindergartens,,,,208673,1 Kampong Kapor Road,,,,0,0,,,C998B4733144BDE4,20150818095641,
103.927555067688,1.30985532845902,Kampung Siglap Mosque Kindergarten,Kindergartens,,,,449283,451 Marine Parade Road,,,,0,0,,,FC56FB07ADAB57A6,20150818095641,
103.829094844645,1.29661104461593,Kay Poh Road Baptist Kindergarten,Kindergartens,,,,248963,7 Kay Poh Road,,,,0,0,,,9800B882BE371F0D,20150818095641,
103.858317002113,1.31429091533394,Khalsa Kindergarten,Kindergartens,,,,209943,1 Beatty Road,,,,0,0,,,B9A93DF2D87CF970,20150818095641,
103.835334579366,1.36711063092794,Ang Mo Kio Methodist Church Kindergarten,Kindergartens,,,,569383,1 Ang Mo Kio Street 21,,,,0,0,,,B590D86A0B5927B2,20160816140842,
103.953945214966,1.32375594182408,Bedok Methodist Church Kindergarten,Kindergartens,,,,469371,86 Bedok Road,,,,0,0,,,91F92D5A24AF6143,20160816140842,
103.837307018066,1.37468314366736,Bethesda (Ang Mo Kio) Kindergarten,Kindergartens,,,,569898,601 Ang Mo Kio Ave 4,,,,0,0,,,F2AFFB4F65F3009A,20160816140842,
103.934743788099,1.33121916593864,Bethesda (Bedok-Tampines) Kindergarten,Kindergartens,,,,469717,300 Bedok North Avenue 3,,,,0,0,,,354489FD631FC4C1,20160816140842,
103.867447520004,1.34946890184136,Bethesda (Bukit Arang) Kindergarten,Kindergartens,,,,556110,114 Serangoon Avenue 3,,,,0,0,,,F53C7FAFBDC72121,20160816140842,
103.814161011337,1.28188713072966,Bethesda (Depot Walk) Kindergarten,Kindergartens,,,,109590,10 Depot Walk,,,,0,0,,,0CF9D1B0426F28A0,20160816140842,
103.918409416247,1.31680131834791,Bethesda (Katong) Kindergarten,Kindergartens,,,,456929,2 La Salle Street,,,,0,0,,,66E33C280866ABA4,20160816140842,
103.964444239132,1.36794697750271,Bethesda (Pasir Ris) Kindergarten,Kindergartens,,,,518458,11 Pasir Ris Drive 2,,,,0,0,,,0E09732067C53D65,20160816140842,
103.795941517598,1.33589728896884,Blue House International School,Kindergartens,,,,287988,2 Turf Club Road,,,,0,0,,,FC46CA78B97F06DD,20160816140842,
103.863546761853,1.32399443454298,Canaan Church (SCCC) Kindergarten,Kindergartens,,,,328069,84 St. Francis Road,,,,0,0,,,6B718E9E4F286C53,20160816140842,
103.871414421885,1.40252219955127,Chatsworth Kindergarten,Kindergartens,,,,797640,1 Piccadilly Circus,,,,0,0,,,B6C30DE41E8E29ED,20160816140842,
103.80678727934,1.31811008684046,Cherrybrook Kindergarten,Kindergartens,,,,266774,82 Queen's Road,,,,0,0,,,8B99FE3B314E6C2D,20160816140842,
103.798802370379,1.29580365307785,Damien Centre Kindergarten,Kindergartens,,,,149603,1 Commonwealth Drive,,,,0,0,,,F90378859F371196,20160816140842,
103.873968288345,1.35092354410035,Kinderland Kindergarten (Serangoon),Kindergartens,,,,534564,587 Upper Serangoon Road,,,,0,0,,,3C58D642ED39666F,20160816140842,
103.854010727845,1.39049673554115,Kinderland Kindergarten (Yio Chu Kang),Kindergartens,,,,805946,449 Yio Chu Kang Road,,,,0,0,,,8F028C00F57755FE,20160816140842,
103.836491239024,1.36682360705539,PCF SPARKLETOTS PRESCHOOL @ YIO CHU KANG Blk 235 (KN),Kindergartens,,,,560235,235 Ang Mo Kio Avenue 3 #01-1114,,,,0,0,,,42BEBE8531996242,20170807175647,
103.840938206385,1.37914985573633,PCF SPARKLETOTS PRESCHOOL @ YIO CHU KANG Blk 644 (KN),Kindergartens,,,,560644,644 Ang Mo Kio Ave 4 #01-850,,,,0,0,,,382596DD63F1CD60,20170807175647,
103.736754205445,1.3413721498863,PCF SPARKLETOTS PRESCHOOL @ YUHUA Blk 223A (KN),Kindergartens,,,,601223,223A Jurong East Street 21 #01-851,,,,0,0,,,E96563DEA146E28E,20170807175647,
103.739676494265,1.34316585351177,PCF SPARKLETOTS PRESCHOOL @ YUHUA Blk 251 (KN),Kindergartens,,,,600251,251 247 251 Jurong East Street 24 #01-110,,,,0,0,,,2927B7321FDEF68A,20170807175647,
103.730965104849,1.34654968715926,PCF SPARKLETOTS PRESCHOOL @ YUHUA Blk 317 (KN),Kindergartens,,,,600317,317 Jurong East Street 31 #01-14,,,,0,0,,,8358681E7862D544,20170807175647,
103.771212191683,1.38756734655694,PCF SPARKLETOTS PRESCHOOL @ ZHENGHUA Blk 455A (KN),Kindergartens,,,,671455,455A Segar Road #01-01,,,,0,0,,,80F64F02B3A98A75,20170807175647,
103.765543454608,1.38504907109042,PCF SPARKLETOTS PRESCHOOL @ ZHENGHUA Blk 528 (KN),Kindergartens,,,,670528,528 526 532 528 Jelapang Road #01-79,,,,0,0,,,1CF64FC2E7AE6D62,20170807175647,
103.76173746579,1.38585557561127,PCF SPARKLETOTS PRESCHOOL @ ZHENGHUA Blk 620 (KN),Kindergartens,,,,670620,620 Bukit Panjang Ring Road #01-828,,,,0,0,,,32FCE847C2A3FAA7,20170807175647,
103.905318260736,1.30646587746767,Pink Tower Montessori,Kindergartens,,,,423731,252 Tembeling Road #01-07,,,,0,0,,,847C8504A8534099,20170807175647,
103.95836736751,1.35825223842147,Prodigy Preschool,Kindergartens,,,,522497,497C Tampines Street 45 #01-54,,,,0,0,,,AF6A6BE36B63CDB4,20170807175647,
103.841921096861,1.24775861864545,Quayside Isle Preparatory School,Kindergartens,,,,098375,31 Ocean Way #01-17,,,,0,0,,,645F098FA123B058,20170807175647,
103.88144706123,1.31522654301622,Raffles Montessori Kindergarten (Aljunied),Kindergartens,,,,388375,Fansida Building 46 Lorong 23 Geylang #04-46C,,,,0,0,,,6392BA18C86026F2,20170807175647,
103.807350988285,1.29130379868494,Rainbow Cove Montessori,Kindergartens,,,,159948,Alexis 354 Alexandra Road,,,,0,0,,,7F88C251815FDDB2,20170807175647,
103.913194648481,1.32521089117417,LittleSparks Montessori Kindergarten @ Kembangan,Kindergartens,,,,419145,103 Jalan Kembangan,,,,0,0,,,1EB669B09492B86F,20170412114823,
103.901121106818,1.39170993991395,Mahad Al-Nasry @ Sengkang kindergarten,Kindergartens,,,,546646,415 Punggol Road,,,,0,0,,,C0982FE93743822D,20170412114823,
103.790714798526,1.33217019143294,Montessori Children's House Kindergarten,Kindergartens,,,,278685,886 Old Holland Road,,,,0,0,,,C06BDC6FE9F22691,20170412114823,
103.913935302828,1.3097605498769,NAFA Arts Kindergarten,Kindergartens,,,,429064,511 East Coast Road,,,,0,0,,,13131B47BD27F7B2,20170412114823,
103.845605899785,1.3153020425121,NAFA Arts Kindergarten (Derbyshire),Kindergartens,,,,309458,2 Derbyshire Road,,,,0,0,,,2249426E81ED883A,20170412114823,
103.805567269119,1.31805748646225,Nanyang Kindergarten,Kindergartens,,,,268155,118 King's Road,,,,0,0,,,E331C265679DD3FA,20170412114823,
103.897684886165,1.37415859631805,Nativity Church Kindergarten,Kindergartens,,,,538791,98 Hougang Avenue 8,,,,0,0,,,8170B7B5DDDB4AD8,20170412114823,
103.777376782722,1.44503088443682,New Life Kindergarten,Kindergartens,,,,739147,10 Marsiling Lane,,,,0,0,,,E7EE0B0CF38CED0C,20170412114823,
103.720821831747,1.34096532016758,Jurong Calvary Kindergarten,Kindergartens,,,,618653,101 Yuan Ching Road,,,,0,0,,,AE0946A8C1C3DDDD,20150818104441,
103.720821831747,1.34096532016758,Jurong Christian Church Kindergarten,Kindergartens,,,,618653,101 Yuan Ching Road,,,,0,0,,,AE0946A889205C89,20150818104441,
103.865899487598,1.32441878302634,Kim Keat Christian Church Kindergarten,Kindergartens,,,,339843,11 Beng Wan Road,,,,0,0,,,032FE782CADBA23E,20150818104441,
103.881002098853,1.3268535198268,Magdalene's Kindergarten,Kindergartens,,,,387621,1 Sallim Road,,,,0,0,,,E6CEF11B2D59A14D,20150818104441,
103.8569832606,1.34063847558185,Marymount Kindergarten,Kindergartens,,,,319253,9 Toa Payoh Lorong 8,,,,0,0,,,46D3134B710D0BE0,20150818104441,
103.840838756338,1.3141001554234,Newton Kindergarten,Kindergartens,,,,307995,16 Newton Road,,,,0,0,,,DD29609C8B30BE80,20150818104441,
103.771073229077,1.31248504076742,Darussalam Mosque Kindergarten,Kindergartens,,,,129579,3002 Commonwealth Avenue West,,,,0,0,,,5920BFEAA9081E67,20150818095641,
103.744054352192,1.3944714492521,Choa Chu Kang Bible Centre Kindergarten,Kindergartens,,,,689284,10 Choa Chu Kang Street 52,,,,0,0,,,FA656B05835AE7FB,20150818104441,
103.926353893911,1.32698962842185,Al - Ansar Mosque Kindergarten,Kindergartens,,,,469751,155 Bedok North Avenue 1,,,,0,0,,,EE51B6704F7CC964,20150818104441,
103.964110392647,1.37099780380039,Al - Istighfar Mosque Kindergarten,Kindergartens,,,,518239,2 Pasir Ris Walk,,,,0,0,,,807253ED7F7FED4D,20150818104441,
103.771877540836,1.44072763031705,An - Nur Mosque Kindergarten,Kindergartens,,,,739983,6 Admiralty Road,,,,0,0,,,82F0F9903BCC543D,20150818104441,
103.909327829516,1.30816203069997,Dynamic World Montessori Preschool,Kindergartens,,,,428951,292 East Coast Road,,,,0,0,,,6CFD42090B4B5139,20150818104441,
103.888926443577,1.30277936290546,Etonhouse International Research Preschool,Kindergartens,,,,436736,716 Mountbatten Road,,,,0,0,,,170A70600F7C39AE,20150818104441,
103.851699021775,1.30894458080814,Foochow Methodist Church Kindergarten,Kindergartens,,,,218577,90 Race Course Road,,,,0,0,,,50024E261C010C97,20150818104441,
103.746228330603,1.32176985860034,Galilee Kindergarten,Kindergartens,,,,609338,202 Pandan Gardens,,,,0,0,,,36E40A8FB69A6B3A,20150818104441,
103.93255374937,1.31121731083225,Good Shepherd Convent Kindergarten,Kindergartens,,,,456650,25 Nallur Road,,,,0,0,,,A9D464C68E086F6A,20150818104441,
103.881861642284,1.34425558043427,Bethany Kindergarten,Kindergartens,,,,534934,301 Upper Paya Lebar Road,,,,0,0,,,E7A640B1E37B7943,20150818095641,
103.910032021758,1.32064873582389,Bethesda Chapel Kindergarten,Kindergartens,,,,416913,27 Lorong Melayu,,,,0,0,,,6ED88E87AED565A8,20150818095641,
103.886426500273,1.39222021717916,Sengkang Methodist Children Centre,Kindergartens,,,,545056,31 Anchorvale Road,,,,0,0,,,DD096B4837A64390,20170731113650,
103.738118521005,1.33557404229418,Seventh-day Adventist Kindergarten,Kindergartens,,,,609648,90 Jurong East Street 13,,,,0,0,,,9334B7F96606CED0,20170731113650,
103.958174536044,1.37843836745599,Shalom Kindergarten,Kindergartens,,,,509025,4 Loyang Besar Close,,,,0,0,,,1C071F50B36CC5A6,20170731113650,
103.938413828042,1.31563670299896,Singapore Hokkien Huay Kuan Pre-School,Kindergartens,,,,466781,5 Sennett Road,,,,0,0,,,121655B3CED11E73,20170731113650,
103.943349420225,1.34463290767423,Soka Kindergarten,Kindergartens,,,,528888,7 Tampines Street 92,,,,0,0,,,A244FDEACC868144,20170731113650,
